1989	-22.65	-22.25	-16.05	-3.95	5.9	10.95	11.95	11.7	7.05	-0.5	-10.9	-21.85
1990	-21.55	-23.4	-13.9	-4.75	2.05	9.9	13.2	12.95	5.1	-1	-8.75	-18.45
1991	-27.45	-19.8	-10.65	-4.65	3.05	9.6	12.9	12.45	5.35	-0.15	-7.8	-20.8
1992	-22.5	-23.3	-14.45	-5.9	3	8.5	10.25	11.1	6.85	-1.5	-10.6	-17.75
1993	-23.65	-25.35	-14.05	-3.2	4.05	10.15	13.6	12.4	5.05	-3.1	-10.8	-16.55
1994	-26.75	-22.7	-12.2	-6.8	1.8	10.5	13.35	10.15	6.7	1.9	-6.8	-16.25
1995	-21	-23.05	-13.2	-4.2	3.5	10.65	14.15	12.55	5.2	1.6	-9.55	-17.55
1996	-22.55	-18.35	-13.1	-2.6	1.5	10.9	12.65	12.3	6.7	-0.95	-8.05	-13.5
1997	-20.8	-21.4	-16.65	-5.05	1.4	9.25	12.45	10.75	6.85	-0.4	-9.15	-16.15
1998	-19.6	-14.3	-11.8	-1.8	6.1	11.25	13.35	11.8	7.25	-0.1	-8.45	-16.75
1999	-21.45	-16.15	-7.95	-2.5	7.15	11.95	13.45	11.95	9.9	-1.9	-7.35	-15.25
2000	-21.15	-19	-9.1	-5.3	2.45	8.25	13.2	12.95	5.95	-0.9	-6.15	-17
2001	-21	-20.35	-10.05	-4.75	7.15	10.65	13.1	13	7.45	0.9	-6.5	-12.7
2002	-21.9	-20.1	-15.15	-4.9	1.75	8.55	13.25	12.4	7.8	-1.7	-10.1	-16.35
2003	-21.15	-22.45	-15.4	-6.8	4.2	10.75	13.15	12.35	9.55	0.45	-7.25	-15
2004	-22	-18.5	-12.5	-4.85	1.6	8.35	13.8	11.8	6.5	1.25	-8.65	-19
2005	-24.6	-17.3	-12.1	-2.35	4.55	10.6	14.2	12.2	7.95	1.75	-7.3	-17.05
2006	-18	-19.85	-8.65	-1.25	5.95	11.9	13.85	10.45	6.9	0.15	-5.15	-14.3
2007	-19.5	-19.6	-14.35	-3.55	2.85	10.85	13.35	11	6.05	1.8	-9.7	-19.4
2008	-19.65	-19.65	-15.85	-1.3	4.5	10.55	14.25	13.25	7.45	0.65	-6.55	-18.75
2009	-23.1	-16.45	-13.7	-3.05	2.4	10.45	13.45	11.95	7.2	-1.75	-4.6	-14.65
2010	-15.7	-10.55	-9.55	-0.2	4.85	9.45	14.4	13.25	7.4	0.45	-6.4	-10.05
2011	-17.75	-19.9	-12.75	-5.45	3.15	9.9	13.15	12.6	8.05	1.65	-5.7	-16.35
2012	-20.6	-17.8	-10.75	-3.2	4.95	11.85	13.6	13.9	8.55	1.45	-6.65	-14.7
2013	-20.95	-17.05	-7.6	-4.05	4.45	8.6	13.65	11.9	6.85	1.15	-8.05	-21.4
2014	-21.1	-19.95	-17.8	-4.5	3.65	11.55	14.7	13.7	6.55	1.55	-9.7	-15.9
2015	-22.9	-25.75	-15.1	-5.45	4.4	9.2	12.45	14.05	9.3	-1.15	-6.85	-12.3
2016	-17.4	-19.95	-15	-6.45	4.75	10.55	13.45	13.1	7.65	1.35	-5.2	-18.15
